rooms,sq_m,floor,floors_all,year,price,area1,area2,area3,area4,area5,area6,area7,area8
2,62.0,5.0,5.0,1998,51000000,0,0,1,0,0,0,0,0
3,87.3,5.0,9.0,2011,61000000,0,0,0,0,0,1,0,0
1,49.5,6.0,8.0,1970,42000000,0,0,0,0,1,0,0,0
1,31.0,1.0,4.0,1969,21500000,0,1,0,0,0,0,0,0
2,48.0,1.0,3.0,1965,35000000,0,0,0,0,0,0,0,1
2,43.0,1.0,4.0,1966,26500000,0,1,0,0,0,0,0,0
2,55.0,1.0,12.0,2018,35000000,0,0,0,0,0,0,0,0
3,123.3,5.0,13.0,2005,95000000,0,0,1,0,0,0,0,0
1,33.0,1.0,4.0,1962,19500000,0,1,0,0,0,0,0,0
2,44.6,2.0,4.0,1971,25500000,0,1,0,0,0,0,0,0
3,79.0,7.0,16.0,2010,42000000,0,1,0,0,0,0,0,0
3,83.0,4.0,9.0,2020,44500000,0,0,0,0,1,0,0,0
3,60.0,4.0,4.0,1968,25000000,0,0,0,0,0,0,0,1
1,46.4,5.0,9.0,2014,37000000,0,0,1,0,0,0,0,0
3,89.4,3.0,5.0,2010,37000000,0,0,0,0,0,0,0,0
2,64.2,7.0,10.0,2021,30000000,0,0,0,1,0,0,0,0
2,47.0,9.0,10.0,2021,25500000,0,0,0,0,1,0,0,0
4,88.0,4.0,5.0,1989,68000000,0,0,1,0,0,0,0,0
3,72.0,8.0,9.0,1992,44500000,0,1,0,0,0,0,0,0
2,48.0,5.0,5.0,1986,36000000,0,1,0,0,0,0,0,0
1,36.0,4.0,5.0,2016,26000000,0,0,0,0,0,0,0,1
3,58.6,4.0,4.0,1970,33000000,0,1,0,0,0,0,0,0
3,82.1,7.0,12.0,2021,51000000,0,0,0,0,0,1,0,0
2,50.2,4.0,5.0,1989,75000000,0,0,0,0,1,0,0,0
3,72.0,1.0,9.0,1990,42000000,0,1,0,0,0,0,0,0
1,50.6,4.0,10.0,2010,30500000,0,1,0,0,0,0,0,0
1,36.7,2.0,5.0,1988,22000000,0,1,0,0,0,0,0,0
2,45.0,1.0,12.0,2020,41000000,0,0,1,0,0,0,0,0
2,70.0,8.0,15.0,2019,72000000,1,0,0,0,0,0,0,0
4,93.0,16.0,16.0,2012,44000000,0,0,0,0,0,1,0,0
1,39.7,2.0,5.0,2010,16000000,0,0,0,1,0,0,0,0
4,99.1,1.0,5.0,1989,85000000,0,0,0,0,1,0,0,0
1,16.6,3.0,4.0,1965,13500000,0,1,0,0,0,0,0,0
3,88.0,5.0,5.0,2020,32000000,0,0,0,0,0,0,0,0
2,43.5,2.0,3.0,2019,29000000,0,1,0,0,0,0,0,0
1,35.0,9.0,9.0,2018,20000000,0,0,0,0,1,0,0,0
3,84.0,3.0,9.0,2021,45000000,0,0,0,0,0,1,0,0
3,65.0,2.0,5.0,1976,37500000,0,1,0,0,0,0,0,0
2,45.0,3.0,4.0,1968,35000000,0,0,0,0,1,0,0,0
2,75.0,12.0,13.0,2015,70000000,0,0,1,0,0,0,0,0
3,75.0,4.0,9.0,2014,33000000,0,0,0,0,0,0,0,0
4,150.0,9.0,16.0,2009,89000000,0,0,1,0,0,0,0,0
2,67.0,4.0,9.0,2018,38000000,0,0,0,0,0,0,0,0
2,50.0,4.0,4.0,1963,25000000,0,1,0,0,0,0,0,0
1,28.0,7.0,10.0,2020,22000000,0,0,0,0,0,1,0,0
2,52.0,5.0,5.0,1986,38000000,0,0,0,0,1,0,0,0
4,78.0,5.0,5.0,1983,56000000,1,0,0,0,0,0,0,0
2,56.8,3.0,5.0,2021,31000000,0,0,0,0,0,0,0,1
1,37.0,3.0,12.0,2021,21900000,0,0,0,0,0,0,0,0
4,86.5,5.0,9.0,1987,62000000,0,0,1,0,0,0,0,0
3,90.0,7.0,9.0,2019,70000000,0,1,0,0,0,0,0,0
1,32.0,1.0,4.0,1968,21500000,0,1,0,0,0,0,0,0
3,115.0,7.0,12.0,2018,160000000,0,0,0,0,1,0,0,0
3,83.0,2.0,16.0,2015,41000000,0,0,0,0,0,0,0,0
2,44.7,1.0,4.0,1970,24000000,0,1,0,0,0,0,0,0
2,66.0,11.0,11.0,2018,42000000,0,0,0,0,1,0,0,0
3,60.0,5.0,5.0,1975,39000000,0,0,1,0,0,0,0,0
3,69.0,2.0,3.0,1956,52000000,0,0,1,0,0,0,0,0
2,50.0,5.0,5.0,1993,38000000,0,1,0,0,0,0,0,0
2,60.0,5.0,9.0,1982,39000000,0,0,1,0,0,0,0,0
3,94.4,6.0,9.0,2020,65000000,0,0,0,0,0,0,0,1
2,48.0,1.0,4.0,1965,28000000,0,1,0,0,0,0,0,0
2,40.1,1.0,2.0,1964,27000000,0,0,1,0,0,0,0,0
1,50.0,2.0,3.0,2019,39000000,0,0,0,0,0,0,0,1
1,28.0,4.0,4.0,1969,13500000,0,1,0,0,0,0,0,0
1,36.0,3.0,5.0,2012,22000000,0,0,0,0,0,0,0,0
2,45.0,1.0,4.0,1975,29500000,0,0,1,0,0,0,0,0
2,46.2,2.0,3.0,1984,21000000,0,0,0,0,0,0,1,0
2,68.0,16.0,16.0,2021,65000000,0,0,0,0,0,0,1,0
3,108.0,4.0,33.0,2019,135000000,0,0,1,0,0,0,0,0
1,16.0,1.0,5.0,1976,12000000,1,0,0,0,0,0,0,0
2,71.0,3.0,17.0,2021,90000000,0,0,0,0,1,0,0,0
1,18.0,3.0,4.0,1974,12000000,0,1,0,0,0,0,0,0
4,115.0,3.0,17.0,2017,68000000,0,1,0,0,0,0,0,0
3,84.0,5.0,10.0,2021,75000000,0,0,0,0,1,0,0,0
2,63.0,7.0,10.0,2021,31000000,0,0,0,0,0,1,0,0
3,76.0,6.0,6.0,2019,40000000,0,0,0,0,0,1,0,0
1,27.5,4.0,10.0,2021,15000000,0,0,0,0,0,1,0,0
2,76.0,5.0,8.0,2012,75000000,0,0,0,0,1,0,0,0
3,65.0,1.0,5.0,1985,34500000,0,0,0,1,0,0,0,0
3,65.9,3.0,9.0,1986,45000000,1,0,0,0,0,0,0,0
2,46.0,1.0,5.0,1984,27000000,1,0,0,0,0,0,0,0
3,92.7,5.0,13.0,2020,115000000,0,0,1,0,0,0,0,0
2,57.0,11.0,12.0,2021,39500000,0,0,0,0,0,0,0,0
1,30.0,5.0,5.0,1986,18000000,0,0,0,0,0,0,0,1
3,69.0,1.0,5.0,2002,41000000,0,0,0,1,0,0,0,0
2,78.0,8.0,11.0,2011,56000000,0,1,0,0,0,0,0,0
2,43.1,1.0,2.0,1961,16500000,0,1,0,0,0,0,0,0
1,41.0,1.0,3.0,2020,31000000,0,0,0,0,0,0,0,1
3,150.0,8.0,8.0,2017,190000000,0,0,0,0,1,0,0,0
2,44.0,4.0,4.0,1967,24800000,0,1,0,0,0,0,0,0
3,62.0,1.0,4.0,1972,40000000,0,0,0,0,1,0,0,0
2,40.0,1.0,3.0,1963,23000000,0,0,0,0,0,0,0,1
3,89.8,2.0,9.0,2021,50000000,0,0,0,0,0,0,0,1
2,55.2,7.0,13.0,2021,31000000,0,1,0,0,0,0,0,0
1,41.0,3.0,9.0,1989,33000000,0,1,0,0,0,0,0,0
3,65.0,4.0,5.0,1982,36800000,0,1,0,0,0,0,0,0
1,35.0,1.0,2.0,1979,21500000,0,0,1,0,0,0,0,0
3,93.3,10.0,10.0,2019,51700000,0,1,0,0,0,0,0,0
3,75.3,7.0,9.0,2019,41500000,0,0,0,0,0,1,0,0
2,54.0,5.0,8.0,2021,38000000,0,0,0,1,0,0,0,0
1,23.5,2.0,10.0,2018,17000000,0,1,0,0,0,0,0,0
3,62.0,4.0,5.0,1976,49900000,0,0,1,0,0,0,0,0
3,62.0,3.0,5.0,2019,30500000,0,0,0,0,0,0,0,0
2,78.0,2.0,7.0,2016,82000000,0,0,0,0,1,0,0,0
2,62.0,4.0,5.0,2021,45000000,0,0,0,0,0,0,1,0
2,54.0,10.0,14.0,2017,31500000,0,0,0,0,0,0,0,0
3,60.0,1.0,5.0,1990,36000000,0,1,0,0,0,0,0,0
1,45.5,4.0,12.0,2019,45000000,0,0,1,0,0,0,0,0
1,10.0,5.0,10.0,2017,7500000,0,0,0,0,0,1,0,0
2,69.5,7.0,11.0,2011,45000000,0,1,0,0,0,0,0,0
3,120.0,5.0,6.0,2015,98000000,0,0,0,0,1,0,0,0
2,45.0,4.0,4.0,1967,24500000,0,1,0,0,0,0,0,0
3,58.0,1.0,2.0,1965,21000000,0,0,0,0,0,0,1,0
1,48.5,8.0,9.0,2001,40000000,0,0,1,0,0,0,0,0
2,53.0,1.0,9.0,1986,34500000,1,0,0,0,0,0,0,0
1,11.0,3.0,4.0,1972,7000000,0,0,0,1,0,0,0,0
1,32.0,3.0,4.0,1970,25500000,0,0,1,0,0,0,0,0
2,51.6,5.0,5.0,1985,30000000,0,0,0,1,0,0,0,0
4,113.0,11.0,11.0,2013,64000000,0,1,0,0,0,0,0,0
1,43.0,1.0,9.0,2019,19900000,0,0,0,0,0,1,0,0
1,25.4,3.0,4.0,1973,19000000,0,1,0,0,0,0,0,0
1,30.0,3.0,5.0,2019,19000000,0,0,0,0,0,0,0,0
1,12.2,5.0,5.0,1978,10000000,1,0,0,0,0,0,0,0
3,56.6,5.0,5.0,1975,34000000,0,0,1,0,0,0,0,0
3,60.0,5.0,5.0,1983,35000000,0,0,1,0,0,0,0,0
1,37.0,4.0,5.0,1989,30000000,1,0,0,0,0,0,0,0
3,55.5,3.0,4.0,1969,33000000,0,1,0,0,0,0,0,0
3,90.0,4.0,13.0,2021,85000000,1,0,0,0,0,0,0,0
2,56.9,5.0,9.0,1987,39000000,1,0,0,0,0,0,0,0
1,33.6,3.0,5.0,1993,20900000,0,0,0,1,0,0,0,0
1,19.0,2.0,2.0,1960,10000000,0,0,0,0,0,0,0,1
2,69.0,3.0,8.0,2008,38000000,0,0,0,0,0,0,1,0
3,76.8,3.0,5.0,2017,40000000,0,0,0,0,0,0,0,1
2,49.5,2.0,2.0,1992,31000000,0,0,0,0,0,0,0,0
3,73.0,3.0,9.0,1983,62000000,0,0,1,0,0,0,0,0
4,88.0,2.0,5.0,1988,55000000,0,0,0,1,0,0,0,0
2,52.0,4.0,21.0,2011,37500000,1,0,0,0,0,0,0,0
1,57.0,2.0,9.0,2019,28000000,0,0,0,0,0,1,0,0
3,64.0,5.0,5.0,1988,35000000,0,0,0,0,0,0,0,1
3,79.9,5.0,5.0,1989,75000000,0,0,0,0,1,0,0,0
2,54.0,5.0,12.0,2018,37000000,0,1,0,0,0,0,0,0
1,24.0,3.0,5.0,1980,18000000,1,0,0,0,0,0,0,0
1,31.0,1.0,5.0,1988,20500000,0,0,0,1,0,0,0,0
2,108.0,4.0,16.0,2011,38000000,0,0,0,0,0,1,0,0
2,50.0,5.0,5.0,1982,32300000,0,0,0,0,1,0,0,0
1,46.0,5.0,7.0,2016,25000000,0,0,0,0,0,0,0,0
2,53.0,9.0,9.0,1990,36000000,0,1,0,0,0,0,0,0
3,75.0,8.0,9.0,2005,46800000,0,1,0,0,0,0,0,0
1,29.0,10.0,10.0,2021,16200000,0,0,0,0,0,1,0,0
2,42.0,5.0,5.0,1975,29999999,1,0,0,0,0,0,0,0
3,63.0,2.0,5.0,1973,47500000,0,0,1,0,0,0,0,0
2,90.0,4.0,11.0,2021,83000000,0,0,0,0,1,0,0,0
2,42.0,3.0,3.0,1955,21500000,0,0,0,0,0,0,0,1
2,43.0,5.0,5.0,1974,35000000,0,0,1,0,0,0,0,0
2,45.0,5.0,5.0,1985,27000000,0,0,0,1,0,0,0,0
1,45.0,6.0,6.0,2008,22000000,0,0,0,1,0,0,0,0
1,20.0,5.0,10.0,2014,5000000,0,0,0,1,0,0,0,0
4,73.6,4.0,4.0,1971,38500000,0,1,0,0,0,0,0,0
1,39.0,3.0,14.0,2019,28500000,0,0,0,0,0,0,0,0
2,45.0,13.0,13.0,2021,31000000,1,0,0,0,0,0,0,0
2,60.0,9.0,9.0,1979,42000000,1,0,0,0,0,0,0,0
1,20.0,1.0,3.0,1979,12000000,0,0,0,0,0,0,0,1
2,61.0,12.0,12.0,2018,57000000,0,0,1,0,0,0,0,0
2,40.0,1.0,3.0,1980,24000000,0,0,0,1,0,0,0,0
3,132.0,6.0,16.0,2012,47000000,0,0,0,0,0,1,0,0
3,61.0,2.0,5.0,1979,43500000,0,1,0,0,0,0,0,0
3,88.4,9.0,9.0,2009,55000000,0,0,0,0,0,0,0,0
1,42.0,3.0,3.0,1980,19500000,0,0,0,1,0,0,0,0
3,90.0,6.0,9.0,2018,51000000,0,0,0,0,0,0,0,0
2,64.0,3.0,5.0,2006,33000000,0,0,0,1,0,0,0,0
3,63.6,5.0,5.0,1980,33500000,1,0,0,0,0,0,0,0
2,80.0,20.0,22.0,2008,71000000,0,0,0,0,1,0,0,0
1,65.0,12.0,16.0,2014,31500000,0,0,0,0,0,1,0,0
1,33.0,1.0,5.0,2000,19500000,0,0,0,0,0,1,0,0
3,70.0,1.0,4.0,1972,45000000,1,0,0,0,0,0,0,0
3,54.0,2.0,2.0,2016,30000000,0,0,0,0,0,0,0,1
2,45.0,1.0,3.0,1965,20500000,0,0,0,0,0,0,0,1
3,65.0,4.0,4.0,1974,35000000,0,0,0,0,0,0,0,1
3,75.0,6.0,9.0,1986,79000000,0,0,0,0,1,0,0,0
3,70.4,11.0,12.0,2020,42000000,0,0,0,0,0,0,0,0
3,65.0,7.0,9.0,1987,45000000,0,0,1,0,0,0,0,0
2,50.0,2.0,2.0,1992,25500000,0,0,0,0,0,0,0,0
2,42.6,2.0,5.0,1982,30500000,0,0,0,1,0,0,0,0
2,51.0,2.0,3.0,1975,26500000,0,0,0,0,0,0,0,1
2,108.0,8.0,16.0,2012,39000000,0,0,0,0,0,1,0,0
4,167.0,2.0,14.0,2006,90000000,0,0,1,0,0,0,0,0
2,65.0,12.0,21.0,2012,46000000,1,0,0,0,0,0,0,0
2,52.68,7.0,9.0,2021,25000000,0,0,0,0,0,0,0,1
2,55.0,1.0,5.0,2006,60000000,0,0,0,0,1,0,0,0
2,42.0,1.0,5.0,1974,26500000,0,1,0,0,0,0,0,0
1,22.0,3.0,4.0,1978,14500000,0,1,0,0,0,0,0,0
4,80.0,2.0,4.0,1974,60000000,1,0,0,0,0,0,0,0
1,45.0,5.0,12.0,2021,27000000,0,0,0,0,0,0,0,0
2,46.4,2.0,4.0,1963,26500000,0,1,0,0,0,0,0,0
2,79.0,4.0,9.0,2008,100000000,0,0,0,0,1,0,0,0
3,64.0,2.0,4.0,1974,34000000,0,0,0,1,0,0,0,0
1,11.0,2.0,4.0,1972,7500000,0,1,0,0,0,0,0,0
2,65.0,6.0,10.0,2021,34000000,0,0,0,0,0,1,0,0
3,74.0,9.0,9.0,1989,44500000,0,1,0,0,0,0,0,0
1,50.54,6.0,10.0,2021,21500000,0,0,0,0,0,1,0,0
2,85.0,7.0,16.0,2012,63000000,0,0,1,0,0,0,0,0
1,45.0,9.0,9.0,2011,25300000,0,0,0,0,0,0,0,0
3,130.0,3.0,7.0,2016,146000000,0,0,1,0,0,0,0,0
1,36.0,5.0,5.0,1989,25500000,0,0,0,0,0,0,0,1
3,61.2,4.0,4.0,1970,40000000,1,0,0,0,0,0,0,0
2,63.0,7.0,17.0,2020,47500000,1,0,0,0,0,0,0,0
2,46.0,5.0,5.0,1977,31000000,0,0,1,0,0,0,0,0
3,70.0,7.0,10.0,2013,41000000,0,0,0,0,0,1,0,0
1,37.0,1.0,5.0,1988,20000000,0,0,0,0,0,0,0,1
4,83.8,4.0,4.0,1963,35000000,0,0,0,0,0,0,0,1
2,74.3,8.0,12.0,2021,37000000,0,1,0,0,0,0,0,0
1,41.0,6.0,6.0,2008,18000000,0,0,0,1,0,0,0,0
2,42.6,2.0,5.0,1984,26000000,0,0,0,1,0,0,0,0
2,52.0,1.0,9.0,2017,32000000,0,0,0,0,0,0,0,0
1,33.0,3.0,5.0,1985,40000000,0,0,0,0,1,0,0,0
1,33.0,4.0,4.0,1971,20700000,0,1,0,0,0,0,0,0
1,33.1,2.0,4.0,1972,20000000,0,1,0,0,0,0,0,0
2,58.7,3.0,8.0,2021,28500000,0,0,0,1,0,0,0,0
3,103.0,4.0,12.0,2021,85000000,0,0,1,0,0,0,0,0
3,70.0,3.0,5.0,1996,69000000,0,0,0,0,1,0,0,0
1,44.0,8.0,16.0,2013,39000000,0,1,0,0,0,0,0,0
4,87.2,2.0,5.0,1999,45000000,0,0,0,1,0,0,0,0
3,58.0,5.0,5.0,1975,32500000,0,0,1,0,0,0,0,0
2,46.0,2.0,4.0,1964,30000000,0,1,0,0,0,0,0,0
4,83.0,4.0,5.0,1988,46500000,0,0,0,1,0,0,0,0
2,66.0,1.0,5.0,2018,38000000,0,0,0,0,1,0,0,0
2,42.7,4.0,5.0,1976,33000000,0,0,1,0,0,0,0,0
2,79.0,2.0,3.0,2021,44500000,0,0,0,0,0,1,0,0
3,75.0,1.0,9.0,1989,50000000,1,0,0,0,0,0,0,0
2,28.6,1.0,4.0,1974,15000000,0,1,0,0,0,0,0,0
3,58.0,3.0,4.0,1967,35000000,0,1,0,0,0,0,0,0
3,75.0,4.0,12.0,2005,49000000,0,1,0,0,0,0,0,0
2,43.5,4.0,4.0,1969,23000000,0,0,0,0,0,0,0,1
2,39.7,2.0,4.0,1961,33500000,1,0,0,0,0,0,0,0
2,60.0,10.0,12.0,1988,56000000,0,0,0,0,1,0,0,0
1,41.0,9.0,10.0,2019,25500000,0,0,0,0,0,1,0,0
2,93.0,3.0,12.0,2015,65800000,0,1,0,0,0,0,0,0
2,60.0,6.0,9.0,2009,49000000,0,0,0,0,0,1,0,0
2,52.3,4.0,9.0,1993,41000000,1,0,0,0,0,0,0,0
3,65.0,3.0,5.0,1980,40000000,1,0,0,0,0,0,0,0
2,50.0,4.0,17.0,2021,52000000,0,0,1,0,0,0,0,0
2,55.0,7.0,9.0,2007,32000000,0,1,0,0,0,0,0,0
3,70.4,1.0,5.0,1989,28000000,0,0,0,1,0,0,0,0
2,50.0,4.0,18.0,2021,53000000,0,0,1,0,0,0,0,0
3,105.0,19.0,21.0,2021,115000000,0,0,1,0,0,0,0,0
1,38.9,3.0,9.0,2003,36500000,0,1,0,0,0,0,0,0
2,43.4,3.0,5.0,1976,29000000,0,0,1,0,0,0,0,0
3,75.3,5.0,14.0,2017,52000000,0,0,0,0,0,0,0,0
4,153.1,5.0,6.0,2018,139000000,0,0,1,0,0,0,0,0
2,44.0,4.0,4.0,1962,29999000,0,0,1,0,0,0,0,0
1,22.0,1.0,2.0,1958,13200000,0,0,0,0,0,0,0,1
3,127.0,11.0,16.0,2007,70000000,0,1,0,0,0,0,0,0
2,46.2,2.0,2.0,1953,29000000,0,0,1,0,0,0,0,0
1,14.6,1.0,4.0,1965,13000000,0,0,0,0,0,0,1,0
1,43.0,2.0,9.0,2015,33500000,0,0,0,0,1,0,0,0
1,34.1,2.0,12.0,2019,24000000,0,0,0,0,0,0,0,0
1,41.0,5.0,5.0,1987,26600000,0,0,1,0,0,0,0,0
2,64.0,2.0,9.0,2021,67000000,0,0,1,0,0,0,0,0
3,61.0,8.0,13.0,2020,54000000,1,0,0,0,0,0,0,0
5,210.0,5.0,10.0,2020,59999999,0,0,0,0,0,1,0,0
1,39.6,1.0,5.0,1985,40000000,0,0,0,0,1,0,0,0
2,71.5,3.0,9.0,2014,51000000,0,0,0,0,0,1,0,0
4,90.0,4.0,4.0,1978,38000000,0,0,0,0,1,0,0,0
2,42.0,3.0,3.0,1963,19500000,0,0,0,0,0,0,0,1
1,44.9,5.0,9.0,2021,25000000,0,0,0,0,0,1,0,0
3,65.1,9.0,16.0,2020,58000000,0,0,1,0,0,0,0,0
2,60.0,5.0,6.0,2008,33500000,0,0,0,0,0,0,0,1
2,46.0,3.0,8.0,2021,29000000,0,0,0,0,0,0,0,1
3,110.0,2.0,15.0,2011,78000000,0,0,1,0,0,0,0,0
2,71.4,3.0,9.0,2020,32000000,0,0,0,0,0,1,0,0
2,51.8,2.0,5.0,1981,55000000,1,0,0,0,0,0,0,0
1,49.0,8.0,10.0,2007,32000000,0,1,0,0,0,0,0,0
3,59.0,3.0,5.0,1979,35000000,0,0,1,0,0,0,0,0
2,50.0,8.0,9.0,2018,25200000,0,0,0,0,0,0,0,0
1,31.5,1.0,5.0,1987,25000000,0,0,1,0,0,0,0,0
1,38.9,3.0,9.0,2003,33500000,0,1,0,0,0,0,0,0
3,56.7,1.0,4.0,1962,42000000,0,1,0,0,0,0,0,0
2,51.0,8.0,9.0,2021,24800000,0,0,0,0,0,0,1,0
1,44.8,8.0,9.0,2019,23500000,0,0,0,0,0,1,0,0
4,107.0,14.0,15.0,2018,85000000,0,0,1,0,0,0,0,0
2,55.0,2.0,5.0,1984,49500000,0,0,0,0,1,0,0,0
1,31.0,4.0,4.0,1972,16000000,0,0,0,1,0,0,0,0
1,18.0,1.0,4.0,1977,15000000,1,0,0,0,0,0,0,0
1,47.0,7.0,9.0,2021,55000000,0,0,1,0,0,0,0,0
3,74.2,6.0,9.0,2006,38500000,0,0,0,1,0,0,0,0
1,21.0,5.0,5.0,1979,17500000,0,0,1,0,0,0,0,0
2,49.0,1.0,5.0,1981,55000000,1,0,0,0,0,0,0,0
3,120.0,13.0,16.0,2020,92000000,0,0,1,0,0,0,0,0
3,69.6,8.0,12.0,1988,60000000,0,0,0,0,1,0,0,0
2,62.0,2.0,9.0,2019,34000000,0,0,0,0,0,1,0,0
2,55.83,11.0,12.0,2021,41872500,0,0,1,0,0,0,0,0
3,58.0,4.0,4.0,1962,35000000,0,1,0,0,0,0,0,0
1,46.3,2.0,4.0,2014,25500000,0,0,0,0,0,0,0,0
2,63.0,5.0,5.0,2015,28500000,0,0,0,0,0,0,0,0
3,58.0,3.0,5.0,1978,36500000,1,0,0,0,0,0,0,0
2,38.0,4.0,4.0,1965,26500000,1,0,0,0,0,0,0,0
3,63.0,1.0,5.0,1980,42000000,0,0,1,0,0,0,0,0
1,40.0,4.0,9.0,1994,30000000,0,1,0,0,0,0,0,0
1,36.0,5.0,6.0,1990,30000000,0,0,0,0,1,0,0,0
3,59.0,3.0,3.0,1981,35000000,0,0,0,0,0,0,0,1
3,55.0,1.0,2.0,1957,25000000,0,0,0,0,0,0,0,1
3,63.0,1.0,5.0,1985,39800000,0,1,0,0,0,0,0,0
6,255.0,5.0,6.0,2005,390000000,0,0,1,0,0,0,0,0
7,351.0,8.0,19.0,2013,320000000,0,1,0,0,0,0,0,0
1,29.0,7.0,10.0,2008,15500000,0,1,0,0,0,0,0,0
3,109.0,15.0,29.0,2008,115000000,0,0,1,0,0,0,0,0
3,61.5,1.0,5.0,1979,34000000,1,0,0,0,0,0,0,0
1,14.0,4.0,4.0,1969,12000000,0,1,0,0,0,0,0,0
3,80.4,4.0,9.0,2005,49900000,0,1,0,0,0,0,0,0
2,60.0,14.0,16.0,2020,34700000,0,0,0,0,0,1,0,0
2,50.0,5.0,5.0,1974,32000000,1,0,0,0,0,0,0,0
1,43.0,4.0,7.0,2017,39000000,0,0,0,0,1,0,0,0
1,38.0,8.0,9.0,2019,21500000,0,0,0,0,0,0,0,1
3,87.8,6.0,7.0,2021,45000000,0,0,0,0,1,0,0,0
3,78.0,1.0,9.0,1981,46000000,1,0,0,0,0,0,0,0
1,17.5,2.0,2.0,1970,9000000,0,1,0,0,0,0,0,0
2,62.0,2.0,9.0,2021,27500000,0,0,0,0,0,0,0,1
1,36.7,5.0,12.0,2018,26500000,0,0,0,0,0,0,0,0
1,46.4,2.0,5.0,2012,29000000,0,0,0,0,0,0,0,0
2,45.0,3.0,4.0,1968,24000000,0,0,0,1,0,0,0,0
3,76.7,9.0,10.0,2021,46500000,0,0,0,0,0,0,0,0
2,57.4,4.0,6.0,2007,30000000,0,0,0,0,0,0,0,1
2,68.0,13.0,13.0,2014,35999999,0,1,0,0,0,0,0,0
3,58.1,2.0,4.0,1968,33900000,0,0,1,0,0,0,0,0
3,110.0,2.0,16.0,2013,63000000,0,0,1,0,0,0,0,0
1,42.0,3.0,5.0,2005,27000000,0,0,0,1,0,0,0,0
2,52.0,5.0,5.0,1995,27000000,0,0,0,0,0,0,0,1
1,16.0,1.0,4.0,1969,10000000,0,0,0,0,0,0,0,1
1,14.0,4.0,4.0,1965,11250000,0,1,0,0,0,0,0,0
3,75.0,2.0,4.0,1972,38000000,0,0,0,0,1,0,0,0
3,59.0,3.0,4.0,1962,32500000,0,0,1,0,0,0,0,0
1,11.0,3.0,5.0,1984,10500000,0,0,1,0,0,0,0,0
3,70.7,4.0,10.0,2021,75000000,0,0,1,0,0,0,0,0
3,67.0,1.0,9.0,1993,47000000,0,1,0,0,0,0,0,0
1,41.7,1.0,5.0,1991,26500000,0,1,0,0,0,0,0,0
3,104.0,4.0,9.0,2008,60000000,0,1,0,0,0,0,0,0
2,46.0,3.0,4.0,1967,25600000,0,1,0,0,0,0,0,0
1,45.0,7.0,12.0,2019,26500000,0,0,0,0,0,0,0,0
3,90.0,11.0,13.0,2017,74000000,1,0,0,0,0,0,0,0
3,70.0,5.0,9.0,1990,40000000,0,1,0,0,0,0,0,0
3,84.0,14.0,16.0,2017,54500000,0,0,0,0,0,0,0,0
1,24.0,1.0,2.0,1961,8500000,0,0,0,0,0,0,0,1
3,76.0,7.0,10.0,2008,75000000,0,0,0,0,1,0,0,0
2,56.0,8.0,9.0,2015,26500000,0,0,0,0,0,0,1,0
3,70.0,5.0,5.0,1980,43000000,1,0,0,0,0,0,0,0
3,58.6,4.0,4.0,1969,28000000,0,1,0,0,0,0,0,0
3,78.0,1.0,2.0,1979,12500000,0,0,0,0,1,0,0,0
2,71.9,14.0,20.0,2005,60000000,0,0,0,0,1,0,0,0
3,74.0,2.0,7.0,2021,42000000,0,0,0,0,1,0,0,0
2,43.0,3.0,3.0,1967,19000000,0,0,0,0,0,0,0,1
2,70.0,3.0,4.0,1990,49000000,0,0,1,0,0,0,0,0
1,40.2,7.0,7.0,2021,22500000,0,0,0,0,0,0,0,1
1,31.21,4.0,5.0,1982,21000000,0,0,0,1,0,0,0,0
3,78.2,3.0,10.0,2020,49000000,0,0,0,0,0,1,0,0
3,55.1,1.0,4.0,1971,38000000,0,0,1,0,0,0,0,0
1,18.0,4.0,5.0,1979,13500000,0,0,1,0,0,0,0,0
1,19.2,3.0,3.0,1964,10000000,0,0,0,0,0,0,0,1
2,68.4,10.0,10.0,2009,43500000,0,0,1,0,0,0,0,0
3,73.0,1.0,9.0,1991,55000000,0,0,0,0,1,0,0,0
1,32.7,7.0,10.0,2021,30000000,1,0,0,0,0,0,0,0
2,63.0,8.0,9.0,2018,32000000,0,0,0,0,0,1,0,0
1,42.5,6.0,7.0,2021,28000000,0,0,0,0,1,0,0,0
1,33.0,2.0,3.0,1976,21000000,0,0,0,1,0,0,0,0
1,18.0,2.0,4.0,1966,15000000,0,1,0,0,0,0,0,0
1,24.0,2.0,4.0,1979,14000000,0,0,1,0,0,0,0,0
1,19.1,2.0,4.0,1967,15200000,0,1,0,0,0,0,0,0
2,55.3,9.0,13.0,2021,31244500,0,1,0,0,0,0,0,0
5,236.0,4.0,10.0,2004,180000000,0,0,1,0,0,0,0,0
2,68.0,1.0,17.0,2017,46000000,0,1,0,0,0,0,0,0
1,19.0,4.0,5.0,1986,17000000,0,0,1,0,0,0,0,0
1,38.0,4.0,16.0,2021,28000000,0,0,0,0,0,1,0,0
3,59.0,3.0,5.0,1966,37000000,0,0,0,0,1,0,0,0
1,37.0,5.0,12.0,2021,22000000,0,0,0,0,0,0,0,0
1,32.0,2.0,5.0,1986,25000000,0,1,0,0,0,0,0,0
2,54.0,9.0,9.0,2021,21300000,0,0,0,1,0,0,0,0
2,65.0,1.0,6.0,2004,55000000,1,0,0,0,0,0,0,0
