rooms,sq_m,floor,floors_all,year,price,area1,area2,area3,area4,area5,area6,area7,area8
-0.180533391674723,0.46208819543153234,4.636016240346668,3.1191018096668204,0.49996750067715223,0.6190888962281175,0,0,0,1,0,0,0,0
-0.180533391674723,0.026690407229925984,-0.12483534827593737,-0.3583822972740772,0.5484261680003341,-0.38312058469822946,0,0,0,0,1,0,0,0
-1.1849704739638027,-0.5175568280220819,0.7678243245908011,1.2644436192983417,0.8876368392626068,-0.4861254480156596,1,0,0,0,0,0,0,0
-1.1849704739638027,-0.8441051691732867,-0.719941796853763,-0.822046844866197,-1.632213861542848,-0.564075074309931,0,0,0,1,0,0,0,0
1.8283407729034367,3.9996952245695843,-0.4223885725648502,0.3371145241141023,0.5484261680003341,2.4286337923451327,0,0,0,1,0,0,0,0
0.8239036906143569,-0.10937140158307601,1.6604839974575396,0.5689467979101621,0.7907195046162432,0.062305851269035845,0,0,0,0,0,0,1,0
0.8239036906143569,0.8702736218705384,-0.719941796853763,1.2644436192983417,1.1299301758785159,0.25717991700471443,0,1,0,0,0,0,0,0
-0.180533391674723,0.053902768992526384,1.3629307731686267,0.3371145241141023,0.6453435026466977,-0.3552814324502754,1,0,0,0,0,0,0,0
-1.1849704739638027,-0.6209638027199634,1.3629307731686267,0.3371145241141023,-0.4692058457864843,-0.2442032149809386,0,0,0,1,0,0,0,0
-0.180533391674723,-0.32162782333135903,-0.719941796853763,-0.5902145710701371,-0.5176645131096661,-0.27176397570641314,0,0,1,0,0,0,0,0
0.8239036906143569,-0.08215903982047561,-1.0174950211426759,-0.5902145710701371,-0.5661231804328479,-0.09080948609471161,0,0,1,0,0,0,0,0
0.8239036906143569,0.24438930133072917,-0.719941796853763,-0.5902145710701371,-0.42074717846330245,-0.13256821446664274,0,0,0,0,1,0,0,0
-0.180533391674723,-0.6264062750724836,0.17271787601297545,-0.5902145710701371,-0.9053338516951207,-0.3552814324502754,0,1,0,0,0,0,0,0
-1.1849704739638027,-1.1978658720870918,-0.719941796853763,-1.2857113924583166,-1.7775898635123935,-0.912064477409357,0,0,0,0,0,0,0,1
0.8239036906143569,-0.08215903982047561,-0.4223885725648502,-0.822046844866197,-1.3414618576037571,-0.09080948609471161,0,1,0,0,0,0,0,0
0.8239036906143569,0.7886365365827371,0.4702711003018883,0.3371145241141023,0.4515088333539704,0.09014500351698992,0,0,0,0,1,0,0,0
-0.180533391674723,-0.2998579339212788,0.17271787601297545,-0.5902145710701371,-0.3238298438169388,-0.38312058469822946,0,0,1,0,0,0,0,0
-0.180533391674723,-0.2726455721586784,-0.4223885725648502,0.3371145241141023,-0.5176645131096661,-0.16040736671459682,0,0,1,0,0,0,0,0
-1.1849704739638027,-1.1978658720870918,-0.12483534827593737,-0.5902145710701371,-1.1960858556342115,-0.7867882922935636,0,0,1,0,0,0,0,0
0.8239036906143569,0.053902768992526384,-1.0174950211426759,-0.5902145710701371,-0.9053338516951207,-0.21886958643530038,0,1,0,0,0,0,0,0
0.8239036906143569,1.5505826659355482,-1.0174950211426759,-0.5902145710701371,0.6938021699698795,0.25717991700471443,0,0,0,0,0,0,0,0
-0.180533391674723,-0.8468264053495468,-0.719941796853763,-0.5902145710701371,-0.6145818477560298,-0.6615121071777703,0,1,0,0,0,0,0,0
-1.1849704739638027,-1.06180406327409,-0.719941796853763,-1.2857113924583166,-0.6145818477560298,-0.6949190898753151,0,0,1,0,0,0,0,0
-0.180533391674723,-0.47945952155444144,-0.12483534827593737,-0.822046844866197,-1.4868378595733025,-0.45271846531811466,0,0,0,1,0,0,0,0
-0.180533391674723,0.18996457780552836,0.7678243245908011,0.3371145241141023,0.5968848353235159,-0.1882465189625509,1,0,0,0,0,0,0,0
-0.180533391674723,-0.4903444662594816,-0.719941796853763,-0.5902145710701371,-0.9537925190183025,-0.27454789093120857,0,0,0,0,0,0,0,0
0.8239036906143569,0.916534636866959,-0.719941796853763,2.423604988278641,0.7422608372930614,0.5077322872363011,0,1,0,0,0,0,0,0
-1.1849704739638027,-0.6264062750724836,-1.0174950211426759,1.0326113455022818,1.0814715085553341,0.25717991700471443,0,0,0,1,0,0,0,0
-1.1849704739638027,-0.9529546162236884,-1.0174950211426759,0.5689467979101621,1.1783888432016978,-0.5779946504339081,0,0,0,0,0,0,0,1
0.8239036906143569,0.12465490957528726,-1.0174950211426759,-0.3583822972740772,-0.17845384184739332,0.39637567824448483,0,0,0,1,0,0,0,0
0.8239036906143569,-0.08215903982047561,0.17271787601297545,-0.5902145710701371,-0.5661231804328479,-0.34136185632629834,0,0,0,0,1,0,0,0
1.8283407729034367,1.1968219630217432,0.17271787601297545,-0.5902145710701371,-1.099168520987848,1.1758719411871992,0,0,0,0,0,1,0,0
-1.1849704739638027,-1.3883524044252946,-1.0174950211426759,-0.5902145710701371,0.49996750067715223,-1.0930189670210586,0,0,0,0,0,0,0,1
0.8239036906143569,0.053902768992526384,1.3629307731686267,0.5689467979101621,1.0814715085553341,-0.2856835518303902,0,0,0,0,0,0,1,0
-1.1849704739638027,-0.8713175309358872,-0.12483534827593737,-0.822046844866197,-1.1960858556342115,-0.7450295639216326,0,0,0,0,1,0,0,0
-1.1849704739638027,-0.5175568280220819,2.5531436703242782,4.278263178647119,1.1299301758785159,-0.33022619542711673,0,1,0,0,0,0,0,0
0.8239036906143569,0.3804511101437312,-0.719941796853763,0.3371145241141023,0.49996750067715223,-0.10472906221868865,0,0,0,0,1,0,0,0
